Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Tottenham_21_22,Arsenal_21_22,West Ham_21_22,Manchester Utd_21_22,Wolves_21_22,Brighton_21_22,Leicester City_21_22,Southampton_21_22,Crystal Palace_21_22,Aston Villa_21_22,Brentford_21_22,Leeds United_21_22,Everton_21_22,Burnley_21_22,Watford_21_22,Newcastle Utd_21_22,Norwich City_21_22
Norwich City_19_20,55.25395913416522,47.81213235152768,44.73253849269008,28.460498941515414,29.206163733020468,29.427877939124322,24.55605831561735,31.064449134018133,24.20743687382041,18.627936010197157,15.165750888103101,16.24807680927192,14.142135623730951,14.45683229480096,9.539392014169456,8.366600265340756,12.68857754044952,2.23606797749979,3.3166247903554,13.92838827718412
Manchester City_20_21,15.264337522473747,15.937377450509228,6.4031242374328485,17.4928556845359,15.524174696260024,17.204650534085253,20.615528128088304,23.93741840717165,24.0,30.14962686336267,29.29163703175362,28.178005607210743,30.033314835362415,29.9833287011299,36.45545226711637,35.749125863438955,39.05124837953327,42.720018726587654,47.042533945356304,54.38749856354859
Manchester Utd_20_21,22.825424421026653,17.60681686165901,14.45683229480096,12.083045973594572,6.708203932499369,6.0,9.643650760992955,25.0,20.8806130178211,17.46424919657298,20.83266665599966,19.026297590440446,20.346989949375804,21.61018278497431,25.238858928247925,25.96150997149434,32.817678162843876,32.264531609803356,36.45545226711637,45.05552130427524
Leicester City_20_21,21.118712081942874,16.76305461424021,11.045361017187261,10.63014581273465,5.830951894845301,7.14142842854285,10.677078252031311,21.77154105707724,18.627936010197157,19.949937343260004,20.808652046684813,19.209372712298546,20.904544960366874,21.540659228538015,26.870057685088806,26.70205984563738,31.96873472629156,33.436506994600975,37.76241517699841,45.92385001282014
Liverpool_20_21,20.273134932713294,13.92838827718412,10.723805294763608,14.071247279470288,7.54983443527075,5.830951894845301,11.180339887498949,25.079872407968907,21.118712081942874,18.788294228055936,21.77154105707724,19.131126469708992,21.118712081942874,22.38302928559939,27.147743920996454,26.90724809414742,32.90896534380867,33.27160951922825,37.749172176353746,46.84015371452148
Everton_20_21,27.65863337187866,22.93468988235943,17.349351572897472,5.0990195135927845,2.23606797749979,6.6332495807108,5.744562646538029,17.916472867168917,13.416407864998739,15.905973720586866,14.7648230602334,14.071247279470288,15.297058540778355,15.588457268119896,21.0,20.92844953645635,26.248809496813376,27.80287754891569,31.953090617340916,39.57271787481876
West Ham_20_21,28.460498941515414,23.853720883753127,17.832554500127006,4.123105625617661,3.1622776601683795,7.681145747868608,6.164414002968976,16.30950643030009,11.789826122551595,16.30950643030009,13.892443989449804,13.45362404707371,14.730919862656235,14.696938456699069,20.73644135332772,20.322401432901575,25.019992006393608,27.313000567495326,31.464265445104548,38.84584919911006
Tottenham_20_21,25.67099530598687,20.346989949375804,14.52583904633395,9.055385138137417,4.58257569495584,6.782329983125268,8.306623862918075,18.138357147217054,13.92838827718412,17.46424919657298,16.186414056238647,14.352700094407323,16.431676725154983,16.76305461424021,23.345235059857504,22.181073012818835,26.43860813280457,29.03446228191595,33.481338085566414,41.641325627314025
Aston Villa_20_21,26.90724809414742,20.615528128088304,16.24807680927192,9.848857801796104,3.7416573867739413,4.123105625617661,5.830951894845301,20.149441679609886,14.866068747318506,14.352700094407323,14.866068747318506,12.36931687685298,14.45683229480096,15.427248620541512,21.118712081942874,20.273134932713294,25.768197453450252,26.90724809414742,31.400636936215164,40.162171256046406
Chelsea_20_21,29.068883707497267,23.021728866442675,18.027756377319946,9.273618495495704,5.385164807134504,6.928203230275509,6.4031242374328485,17.916472867168917,12.328828005937952,14.594519519326424,12.884098726725126,10.677078252031311,12.884098726725126,13.379088160259652,20.024984394500787,18.601075237738275,23.173260452512935,25.39685019840059,29.88310559496787,38.28837943815329
Arsenal_20_21,33.0,28.705400188814647,21.656407827707714,7.211102550927978,9.9498743710662,13.638181696985855,11.0,10.344080432788601,5.477225575051661,19.209372712298546,11.832159566199232,12.569805089976535,13.92838827718412,12.36931687685298,20.71231517720798,18.708286933869708,20.024984394500787,25.787593916455254,29.816103031751148,36.05551275463989
Southampton_20_21,34.438350715445125,29.03446228191595,23.366642891095847,7.14142842854285,8.48528137423857,11.357816691600547,7.0710678118654755,14.2828568570857,7.280109889280518,14.212670403551895,7.681145747868608,8.06225774829855,9.219544457292887,8.366600265340756,15.937377450509228,14.45683229480096,18.275666882497067,21.587033144922902,25.729360660537214,32.90896534380867
Leeds United_20_21,35.679125549822544,27.964262908219126,26.77685567799177,16.55294535724685,12.68857754044952,10.488088481701515,8.18535277187245,27.730849247724095,20.54263858417414,3.3166247903554,13.490737563232042,10.392304845413264,10.770329614269007,13.892443989449804,13.379088160259652,14.89966442575134,24.758836806279895,19.621416870348583,23.727621035409346,33.97057550292606
Wolves_20_21,43.79497688091638,37.986839826445156,32.71085446759225,14.798648586948742,17.435595774162696,19.519221295943137,14.212670403551895,16.61324772583615,9.433981132056603,15.556349186104045,3.3166247903554,8.06225774829855,6.708203932499369,3.1622776601683795,10.488088481701515,7.810249675906654,9.899494936611665,14.352700094407323,17.832554500127006,23.727621035409346
Crystal Palace_20_21,45.09988913511872,38.3275357934736,34.72751070837067,17.804493814764857,18.601075237738275,19.261360284258224,13.92838827718412,23.53720459187964,16.09347693943108,10.488088481701515,6.082762530298219,7.810249675906654,5.0,6.0,3.1622776601683795,4.123105625617661,13.92838827718412,9.899494936611665,13.638181696985855,22.11334438749598
Burnley_20_21,49.23413450036468,44.553338819890925,38.0,19.209372712298546,23.874672772626646,26.851443164195103,21.6794833886788,14.7648230602334,11.180339887498949,24.041630560342615,11.874342087037917,16.522711641858304,15.264337522473747,11.74734012447073,17.029386365926403,14.52583904633395,9.16515138991168,18.973665961010276,20.92844953645635,22.20360331117452
Newcastle Utd_20_21,49.68903299521938,43.289721643826724,38.79432948254165,20.92844953645635,23.08679276123039,24.454038521274967,19.05255888325765,22.561028345356956,15.937377450509228,16.822603841260722,8.12403840463596,11.489125293076057,9.16515138991168,7.54983443527075,7.681145747868608,5.0990195135927845,8.06225774829855,8.774964387392123,11.445523142259598,17.378147196982766
Brighton_20_21,46.411205543489174,39.96248240537617,35.24202037341219,19.1049731745428,20.639767440550294,22.02271554554524,17.204650534085253,19.748417658131498,12.84523257866513,16.492422502470642,6.4031242374328485,8.660254037844387,7.681145747868608,5.477225575051661,10.954451150103322,6.4031242374328485,6.48074069840786,11.74734012447073,15.362291495737216,22.02271554554524
Fulham_20_21,52.354560450833695,46.151923036857305,41.048751503547585,24.289915602982237,26.70205984563738,28.35489375751565,23.430749027719962,22.02271554554524,16.61324772583615,22.293496809607955,12.24744871391589,15.033296378372908,13.784048752090222,11.445523142259598,14.594519519326424,10.488088481701515,1.0,12.529964086141668,14.45683229480096,17.944358444926362
West Brom_20_21,64.13267497929586,56.83308895353129,53.86093203798092,36.359317925395686,37.8021163428716,38.13135192987524,33.03028912982749,38.63935817272331,32.46536616149585,26.589471600616662,23.958297101421877,25.768197453450252,23.323807579381203,23.430749027719962,16.822603841260722,17.72004514666935,20.322401432901575,11.704699910719626,7.14142842854285,8.12403840463596
Sheffield Utd_20_21,61.04096984812741,54.59853477887479,49.77951385861457,32.57299494980466,35.12833614050059,36.565010597564445,31.496031496047245,29.631064780058107,25.0,28.705400188814647,20.223748416156685,22.869193252058544,21.236760581595302,19.44222209522358,19.390719429665317,16.401219466856727,9.273618495495704,14.352700094407323,13.416407864998739,11.874342087037917
