Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,West Ham_21_22,Arsenal_21_22,Tottenham_21_22,Manchester Utd_21_22,Wolves_21_22,Brighton_21_22,Aston Villa_21_22,Leicester City_21_22,Crystal Palace_21_22,Southampton_21_22,Brentford_21_22,Leeds United_21_22,Everton_21_22,Watford_21_22,Newcastle Utd_21_22,Burnley_21_22,Norwich City_21_22
Watford_19_20,53.786615435440815,48.744230427815765,41.036569057366385,29.274562336608895,25.019992006393608,21.42428528562855,24.413111231467404,23.515952032609693,16.401219466856727,13.19090595827292,19.05255888325765,14.247806848775006,9.486832980505138,8.12403840463596,9.695359714832659,8.94427190999916,9.38083151964686,10.63014581273465,7.0710678118654755,14.352700094407323
Norwich City_19_20,57.148928248918196,50.78385570237849,44.66542286825459,31.843366656181317,29.34280150224242,26.758176320519304,27.03701166919155,32.155870381627054,24.20743687382041,16.15549442140351,17.08800749063506,16.24807680927192,13.152946437965905,12.206555615733702,8.306623862918075,6.557438524302,1.7320508075688772,2.449489742783178,13.0,12.68857754044952
Manchester City_20_21,15.231546211727817,16.881943016134134,7.810249675906654,17.204650534085253,17.349351572897472,20.92844953645635,21.18962010041709,24.041630560342615,26.343879744638983,30.380915061926625,33.793490497431605,30.56141357987225,33.54101966249684,34.655446902326915,39.736632972611055,40.06245124802026,44.82186966202994,47.41307836451879,42.76680956068619,54.96362433464518
Manchester Utd_20_21,24.413111231467404,20.518284528683193,13.74772708486752,4.47213595499958,6.708203932499369,10.295630140987,7.0,22.22611077089287,19.849433241279208,18.193405398660254,19.44222209522358,18.81488772222678,21.656407827707714,23.0,26.43860813280457,27.367864366808018,32.264531609803356,34.46737587922817,33.66006535941367,42.86023798347368
Liverpool_20_21,19.748417658131498,14.317821063276353,8.774964387392123,5.830951894845301,10.816653826391969,15.811388300841896,11.180339887498949,26.0,23.790754506740637,22.02271554554524,22.40535650240808,21.77154105707724,25.709920264364882,27.03701166919155,30.675723300355934,31.0,35.79106033634656,38.34057902536163,37.107950630558946,47.52893855326458
Leicester City_20_21,24.413111231467404,20.223748416156685,12.68857754044952,3.4641016151377544,5.0,9.695359714832659,6.708203932499369,20.73644135332772,18.275666882497067,17.291616465790582,19.339079605813716,17.60681686165901,20.808652046684813,22.11334438749598,26.13426869074396,26.70205984563738,31.575306807693888,34.0,32.264531609803356,42.485291572496
Everton_20_21,29.017236257093817,24.596747752497688,17.349351572897472,5.0990195135927845,3.3166247903554,6.164414002968976,3.0,19.44222209522358,15.620499351813308,13.152946437965905,15.556349186104045,13.92838827718412,16.583123951777,17.916472867168917,21.656407827707714,22.47220505424423,27.367864366808018,29.631064780058107,28.61817604250837,37.960505792204614
Aston Villa_20_21,27.09243436828813,22.293496809607955,14.45683229480096,4.69041575982343,3.3166247903554,8.602325267042627,6.082762530298219,18.81488772222678,15.362291495737216,14.45683229480096,17.60681686165901,14.352700094407323,17.97220075561143,19.209372712298546,23.853720883753127,23.93741840717165,28.722813232690143,31.400636936215164,28.75760768909681,40.01249804748511
West Ham_20_21,31.68595903550972,27.51363298439521,19.519221295943137,8.246211251235321,3.0,3.1622776601683795,5.0,16.30950643030009,11.916375287812984,10.723805294763608,15.297058540778355,11.74734012447073,13.892443989449804,15.132745950421556,19.672315572906,20.322401432901575,25.15949125081825,27.49545416973504,25.317977802344327,35.34119409414458
Chelsea_20_21,28.705400188814647,23.853720883753127,15.7797338380595,6.928203230275509,4.123105625617661,8.602325267042627,7.280109889280518,17.4928556845359,13.638181696985855,13.379088160259652,17.4928556845359,13.038404810405298,16.76305461424021,17.916472867168917,23.043437243605826,22.825424421026653,27.51363298439521,30.331501776206203,26.851443164195103,38.84584919911006
Tottenham_20_21,29.017236257093817,24.515301344262525,16.0312195418814,8.12403840463596,4.358898943540674,8.366600265340756,8.306623862918075,16.186414056238647,12.649110640673518,13.601470508735444,18.384776310850235,13.341664064126334,16.822603841260722,17.916472867168917,23.345235059857504,23.08679276123039,27.730849247724095,30.56141357987225,26.43860813280457,38.79432948254165
Arsenal_20_21,35.52463933666322,32.264531609803356,22.825424421026653,15.937377450509228,9.9498743710662,8.831760866327848,14.035668847618199,8.602325267042627,4.898979485566356,13.152946437965905,21.213203435596427,13.638181696985855,14.798648586948742,15.394804318340652,22.02271554554524,21.656407827707714,25.787593916455254,28.460498941515414,21.236760581595302,34.713109915419565
Leeds United_20_21,38.600518131237564,31.89043743820395,27.586228448267445,13.92838827718412,15.066519173319364,15.297058540778355,10.04987562112089,28.24889378365107,21.2602916254693,10.44030650891055,3.7416573867739413,10.488088481701515,13.076696830622021,14.317821063276353,14.035668847618199,14.866068747318506,19.209372712298546,21.118712081942874,25.826343140289914,31.32091952673165
Southampton_20_21,41.14608122288197,36.0,29.0516780926679,16.0312195418814,12.884098726725126,9.9498743710662,10.770329614269007,20.322401432901575,13.0,3.7416573867739413,9.1104335791443,6.557438524302,5.477225575051661,6.782329983125268,9.695359714832659,10.954451150103322,15.748015748023622,17.69180601295413,18.708286933869708,25.80697580112788
Crystal Palace_20_21,45.18849411078001,39.81205847478876,33.0,19.949937343260004,16.881943016134134,13.784048752090222,14.730919862656235,22.360679774997898,14.628738838327793,5.0,9.486832980505138,7.3484692283495345,3.605551275463989,4.358898943540674,5.744562646538029,7.280109889280518,11.874342087037917,13.638181696985855,16.0312195418814,21.79449471770337
Wolves_20_21,47.042533945356304,42.23742416388575,34.23448553724738,23.0,18.384776310850235,15.066519173319364,18.439088914585774,17.916472867168917,10.04987562112089,7.874007874011811,16.09347693943108,9.1104335791443,5.0990195135927845,4.242640687119285,10.488088481701515,9.797958971132712,12.96148139681572,15.264337522473747,9.899494936611665,21.118712081942874
Newcastle Utd_20_21,49.25444142409901,44.05678154382138,36.61966684720111,24.454038521274967,20.518284528683193,17.146428199482248,19.519221295943137,21.72556098240043,13.92838827718412,8.306623862918075,14.491376746189438,9.695359714832659,4.58257569495584,3.3166247903554,6.708203932499369,6.4031242374328485,9.433981132056603,11.40175425099138,10.246950765959598,17.97220075561143
Burnley_20_21,52.78257288158659,48.91829923454004,40.11234224026316,30.033314835362415,24.596747752497688,20.54263858417414,25.632011235952593,18.0,12.884098726725126,16.0312195418814,24.041630560342615,17.378147196982766,13.152946437965905,12.12435565298214,16.278820596099706,15.905973720586866,17.11724276862369,18.384776310850235,9.0,19.467922333931785
Brighton_20_21,46.69047011971501,41.48493702538308,33.71943060017473,22.715633383201094,18.466185312619388,15.937377450509228,18.466185312619388,18.81488772222678,10.677078252031311,7.681145747868608,15.684387141358123,7.874007874011811,5.385164807134504,4.58257569495584,11.090536506409418,9.433981132056603,12.529964086141668,15.362291495737216,9.219544457292887,22.11334438749598
Fulham_20_21,56.04462507680822,50.73460357586329,43.01162633521314,32.07802986469088,27.85677655436824,24.919871588754223,27.676705006196094,25.079872407968907,18.193405398660254,16.30950643030009,22.293496809607955,16.401219466856727,12.96148139681572,11.575836902790225,13.92838827718412,11.74734012447073,10.862780491200215,12.68857754044952,2.0,15.684387141358123
West Brom_20_21,65.92419889539804,59.64059020499378,53.86093203798092,40.47221268969612,38.17066936798463,35.014282800023196,35.397740040855716,40.54626986542659,33.13608305156178,25.317977802344327,24.61706725018234,25.96150997149434,22.293496809607955,21.42428528562855,15.7797338380595,16.0312195418814,12.041594578792296,8.602325267042627,21.095023109728988,8.660254037844387
Sheffield Utd_20_21,64.39720490828775,58.9406481131655,51.36146415358503,40.23679907746142,36.138621999185304,33.0,35.6931365951495,32.38826948140329,26.1725046566048,24.166091947189145,28.861739379323623,24.269322199023193,20.639767440550294,19.235384061671343,19.390719429665317,17.4928556845359,14.352700094407323,14.52583904633395,9.273618495495704,12.24744871391589
