Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Arsenal_21_22,Manchester Utd_21_22,West Ham_21_22,Tottenham_21_22,Wolves_21_22,Aston Villa_21_22,Leicester City_21_22,Southampton_21_22,Brighton_21_22,Newcastle Utd_21_22,Crystal Palace_21_22,Everton_21_22,Brentford_21_22,Leeds United_21_22,Burnley_21_22,Watford_21_22,Norwich City_21_22
Aston Villa_19_20,61.69278726074872,61.94352266379432,50.33885179461288,34.61213659975356,30.133038346638727,29.46183972531247,27.440845468024488,34.14674215792775,19.544820285692065,14.866068747318506,14.866068747318506,22.978250586152114,8.06225774829855,15.165750888103101,7.0710678118654755,10.677078252031311,10.488088481701515,18.867962264113206,9.433981132056603,20.591260281974
West Ham_19_20,61.22907805936653,61.85466837676846,49.4064773081425,33.74907406137241,29.478805945967352,28.861739379323623,26.645825188948457,30.740852297878796,18.138357147217054,15.748015748023622,13.19090595827292,19.313207915827967,7.0710678118654755,12.68857754044952,3.3166247903554,6.4031242374328485,13.379088160259652,14.45683229480096,7.3484692283495345,20.12461179749811
Watford_19_20,63.56099432828282,65.26101439603893,51.22499389946279,35.12833614050059,31.78049716414141,31.71750305430741,28.792360097775937,25.612496949731394,20.8806130178211,21.840329667841555,15.0,14.352700094407323,11.357816691600547,15.165750888103101,6.48074069840786,3.1622776601683795,18.708286933869708,6.164414002968976,9.1104335791443,18.384776310850235
Norwich City_19_20,71.13367697511495,72.07634840916957,59.09314681077663,43.01162633521314,39.11521443121589,38.7556447501522,36.180105030251084,35.608987629529715,27.85677655436824,25.942243542145693,22.11334438749598,24.289915602982237,15.7797338380595,21.95449840010015,9.486832980505138,9.695359714832659,12.24744871391589,13.490737563232042,3.3166247903554,10.677078252031311
Manchester City_20_21,8.06225774829855,15.427248620541512,9.219544457292887,23.68543856465402,27.51363298439521,28.089143810376278,30.331501776206203,41.048751503547585,38.691084244306204,43.3358973600409,44.27188724235731,46.357307945997036,51.30302135352264,45.02221673796171,56.824290580701486,57.01754116059373,66.55073252789934,59.43904440685432,63.608175575157006,74.73285756613352
Manchester Utd_20_21,23.895606290697042,24.73863375370596,14.247806848775006,10.04987562112089,10.04987562112089,9.433981132056603,12.884098726725126,32.29551052391029,20.46948949045872,23.280893453645632,26.419689627245813,32.449961479175904,32.64965543462902,27.073972741361768,38.43175770115127,39.35733730830886,46.9148164229596,43.55456348076513,44.98888751680797,56.57738063926254
Leicester City_20_21,27.85677655436824,30.24896692450835,16.73320053068151,3.1622776601683795,4.69041575982343,5.830951894845301,7.54983443527075,25.45584412271571,16.3707055437449,20.904544960366874,21.656407827707714,26.267851073127396,28.513154858766505,23.021728866442675,34.20526275297414,34.72751070837067,43.79497688091638,38.28837943815329,41.02438299353203,52.1344415909483
West Ham_20_21,31.68595903550972,34.45286635390443,20.09975124224178,3.1622776601683795,3.7416573867739413,5.830951894845301,5.0,21.2602916254693,13.564659966250536,19.209372712298546,18.24828759089466,21.95449840010015,25.39685019840059,19.949937343260004,30.886890422961002,31.144823004794873,41.15823125451335,34.322004603461025,37.77565353504821,48.641546028061235
Chelsea_20_21,30.14962686336267,33.49626844888845,17.69180601295413,7.280109889280518,9.219544457292887,10.04987562112089,10.198039027185569,19.4164878389476,16.401219466856727,23.706539182259394,21.540659228538015,22.38302928559939,28.982753492378876,21.97726097583591,33.71943060017473,33.391615714128,45.17742799230607,35.2845575287547,40.422765862815474,51.62363799656123
Everton_20_21,36.72873534441391,39.21734310225516,25.39685019840059,7.54983443527075,5.196152422706632,7.14142842854285,3.1622776601683795,20.12461179749811,10.246950765959598,15.165750888103101,13.490737563232042,18.627936010197157,20.445048300260872,16.401219466856727,26.1725046566048,26.627053911388696,36.124783736376884,30.380915061926625,33.13608305156178,43.57751713900185
Tottenham_20_21,29.765752132274432,31.827660925679098,17.378147196982766,7.3484692283495345,6.6332495807108,6.0,8.06225774829855,23.108440016582687,14.071247279470288,20.518284528683193,20.322401432901575,23.664319132398465,27.440845468024488,20.149441679609886,32.4037034920393,32.526911934581186,43.15089802078283,35.38361202590826,39.0,50.83306010855534
Liverpool_20_21,33.793490497431605,34.655446902326915,22.494443758403985,9.797958971132712,5.0990195135927845,2.449489742783178,5.385164807134504,26.115129714401192,10.099504938362077,13.96424004376894,16.401219466856727,23.452078799117146,22.64950330581225,16.673332000533065,28.142494558940577,29.017236257093817,37.416573867739416,33.436506994600975,34.655446902326915,46.54030511288038
Aston Villa_20_21,37.027017163147235,39.64845520319802,24.392621835300936,11.180339887498949,9.848857801796104,10.04987562112089,8.602325267042627,15.84297951775486,10.344080432788601,18.920887928424502,15.165750888103101,15.7797338380595,22.58317958127243,15.0,26.77685567799177,26.248809496813376,38.897300677553446,28.089143810376278,33.34666400106613,44.77722635447622
Arsenal_20_21,41.78516483155236,44.553338819890925,29.086079144497972,15.556349186104045,14.071247279470288,14.352700094407323,12.12435565298214,12.24744871391589,10.488088481701515,19.4164878389476,13.379088160259652,11.045361017187261,20.46948949045872,12.96148139681572,23.790754506740637,22.715633383201094,36.742346141747674,23.62202362203543,30.14962686336267,41.255302689472536
Leeds United_20_21,47.36032094485847,47.37087712930804,36.59234892706397,21.93171219946131,17.0,15.905973720586866,14.89966442575134,30.24896692450835,9.539392014169456,1.4142135623730951,10.295630140987,22.11334438749598,11.74734012447073,11.180339887498949,17.233687939614086,19.519221295943137,23.769728648009426,26.476404589747453,22.978250586152114,34.597687784012386
Wolves_20_21,52.15361924162119,54.58021619598075,39.89987468652001,23.452078799117146,20.83266665599966,21.307275752662516,17.916472867168917,15.748015748023622,12.165525060596439,16.76305461424021,7.280109889280518,5.477225575051661,11.180339887498949,9.899494936611665,13.490737563232042,12.24744871391589,26.419689627245813,14.352700094407323,19.87460691435179,29.563490998188964
Crystal Palace_20_21,54.08326913195984,55.98214000911362,42.2965719651132,25.079872407968907,21.79449471770337,22.15851980616034,18.81488772222678,21.470910553583888,12.68857754044952,13.490737563232042,5.477225575051661,11.445523142259598,5.830951894845301,10.246950765959598,9.848857801796104,10.246950765959598,21.095023109728988,15.588457268119896,16.673332000533065,26.13426869074396
Southampton_20_21,52.716221412388805,54.037024344425184,41.02438299353203,24.351591323771842,20.42057785666214,20.322401432901575,17.4928556845359,23.895606290697042,10.344080432788601,9.695359714832659,3.7416573867739413,13.892443989449804,3.7416573867739413,7.810249675906654,9.433981132056603,10.816653826391969,20.12461179749811,17.349351572897472,16.3707055437449,27.2213151776324
Burnley_20_21,60.975404877704584,63.914004725099176,48.518037882832814,32.802438933713454,30.822070014844883,31.400636936215164,28.0178514522438,17.029386365926403,22.22611077089287,26.43860813280457,17.233687939614086,8.602325267042627,17.804493814764857,18.275666882497067,16.1245154965971,13.038404810405298,28.495613697550013,9.055385138137417,19.72308292331602,26.115129714401192
Newcastle Utd_20_21,60.15812497078013,61.70899448216605,48.03123983409131,31.63858403911275,28.089143810376278,28.0178514522438,25.099800796022265,24.879710609249457,17.291616465790582,17.60681686165901,11.045361017187261,13.45362404707371,7.0710678118654755,12.041594578792296,4.123105625617661,3.0,17.578395831246947,9.848857801796104,10.0,20.42057785666214
Brighton_20_21,57.38466694161429,59.413803110051795,44.68780594300866,29.949958263743873,27.03701166919155,26.888659319497503,24.20743687382041,18.681541692269406,16.522711641858304,21.118712081942874,12.884098726725126,7.681145747868608,13.92838827718412,11.180339887498949,12.206555615733702,9.219544457292887,26.248809496813376,7.681145747868608,16.55294535724685,27.03701166919155
Fulham_20_21,62.88083968904996,65.33758489567853,50.0999001995014,35.66510900025401,33.25657829663178,33.31666249791537,30.479501308256342,19.949937343260004,23.366642891095847,27.910571473905726,19.4164878389476,11.224972160321824,19.519221295943137,18.16590212458495,16.24807680927192,12.569805089976535,29.120439557122072,5.477225575051661,18.466185312619388,26.19160170741759
West Brom_20_21,76.53757247260981,77.54353615872827,64.69930447848725,48.062459362791664,44.27188724235731,44.090815370097204,41.340053217188775,40.422765862815474,33.49626844888845,30.740852297878796,27.294688127912362,29.46183972531247,20.518284528683193,27.964262908219126,15.033296378372908,15.556349186104045,11.916375287812984,18.547236990991408,9.433981132056603,4.47213595499958
Sheffield Utd_20_21,75.39230729988306,77.1686464828819,62.76941930590086,47.34976240700686,44.204072210600685,44.06812907306141,41.24318125460256,33.76388603226827,33.1058907144937,34.19064199455752,27.730849247724095,24.124676163629637,23.68543856465402,26.870057685088806,17.4928556845359,14.89966442575134,23.958297101421877,10.488088481701515,13.96424004376894,15.297058540778355
