Team,Chelsea_21_22,Manchester City_21_22,Liverpool_21_22,West Ham_21_22,Arsenal_21_22,Tottenham_21_22,Wolves_21_22,Manchester Utd_21_22,Brighton_21_22,Leicester City_21_22,Brentford_21_22,Crystal Palace_21_22,Aston Villa_21_22,Everton_21_22,Southampton_21_22,Watford_21_22,Leeds United_21_22,Burnley_21_22,Norwich City_21_22,Newcastle Utd_21_22
Liverpool_19_20,9.273618495495704,9.433981132056603,12.727922061357855,16.0312195418814,21.37755832643195,23.452078799117146,24.779023386727733,23.727621035409346,26.343879744638983,24.596747752497688,25.41653005427767,25.019992006393608,26.1725046566048,27.586228448267445,30.643106892089126,29.816103031751148,32.09361307176243,32.64965543462902,39.61060464067672,38.8587184554509
Leicester City_19_20,3.1622776601683795,4.123105625617661,8.602325267042627,12.206555615733702,19.313207915827967,21.307275752662516,21.400934559032695,20.42057785666214,22.759613353482084,21.61018278497431,21.118712081942874,20.83266665599966,22.516660498395403,23.769728648009426,26.92582403567252,26.095976701399778,28.178005607210743,28.178005607210743,36.565010597564445,35.014282800023196
Manchester City_19_20,11.0,12.24744871391589,3.605551275463989,14.071247279470288,22.759613353482084,24.919871588754223,26.324893162176366,20.493901531919196,26.92582403567252,21.6794833886788,23.515952032609693,22.20360331117452,23.53720459187964,25.41653005427767,29.79932885150268,26.19160170741759,30.28200785945344,29.816103031751148,37.815340802378074,34.539832078341085
Chelsea_19_20,14.866068747318506,12.409673645990857,13.74772708486752,5.830951894845301,13.490737563232042,15.652475842498529,18.466185312619388,11.045361017187261,18.57417562100671,12.0,15.0,13.45362404707371,14.2828568570857,16.30950643030009,20.83266665599966,17.146428199482248,21.283796653792763,21.283796653792763,28.178005607210743,25.865034312755125
Wolves_19_20,20.273134932713294,16.186414056238647,23.388031127053,7.211102550927978,5.0990195135927845,5.916079783099616,7.280109889280518,6.782329983125268,6.4031242374328485,7.3484692283495345,3.3166247903554,4.358898943540674,5.830951894845301,6.0,8.831760866327848,10.0,10.04987562112089,10.63014581273465,18.49324200890693,18.627936010197157
Sheffield Utd_19_20,20.445048300260872,16.34013463836819,25.099800796022265,10.246950765959598,7.14142842854285,7.0710678118654755,4.47213595499958,11.180339887498949,4.47213595499958,11.704699910719626,5.477225575051661,7.874007874011811,9.433981132056603,8.54400374531753,8.774964387392123,13.152946437965905,10.770329614269007,11.489125293076057,19.672315572906,20.83266665599966
Burnley_19_20,20.83266665599966,17.05872210923198,22.58317958127243,6.708203932499369,7.14142842854285,8.12403840463596,10.198039027185569,4.123105625617661,8.94427190999916,5.0,3.7416573867739413,2.449489742783178,4.123105625617661,5.385164807134504,9.848857801796104,8.06225774829855,10.198039027185569,10.198039027185569,18.193405398660254,17.029386365926403
Arsenal_19_20,22.561028345356956,18.601075237738275,24.596747752497688,8.366600265340756,6.164414002968976,6.708203932499369,9.433981132056603,4.242640687119285,7.810249675906654,4.47213595499958,3.0,2.23606797749979,2.8284271247461903,3.7416573867739413,8.12403840463596,7.0710678118654755,8.54400374531753,9.0,16.30950643030009,15.905973720586866
Manchester Utd_19_20,20.322401432901575,16.492422502470642,23.173260452512935,7.874007874011811,7.483314773547883,8.06225774829855,8.18535277187245,7.3484692283495345,7.14142842854285,8.12403840463596,3.0,4.123105625617661,6.164414002968976,6.164414002968976,9.055385138137417,9.899494936611665,9.9498743710662,9.9498743710662,18.76166303929372,18.24828759089466
Tottenham_19_20,21.563858652847824,18.0,22.561028345356956,7.3484692283495345,8.717797887081348,9.643650760992955,11.789826122551595,3.1622776601683795,10.344080432788601,4.242640687119285,4.58257569495584,2.23606797749979,3.7416573867739413,5.477225575051661,10.488088481701515,7.0710678118654755,10.344080432788601,9.9498743710662,18.0,16.0312195418814
