Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Tottenham_21_22,Arsenal_21_22,West Ham_21_22,Manchester Utd_21_22,Wolves_21_22,Brighton_21_22,Aston Villa_21_22,Leicester City_21_22,Crystal Palace_21_22,Brentford_21_22,Everton_21_22,Southampton_21_22,Leeds United_21_22,Watford_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Bournemouth_19_20,33.91164991562634,37.456641600656084,29.46183972531247,12.083045973594572,10.954451150103322,13.076696830622021,12.083045973594572,12.68857754044952,8.602325267042627,5.0990195135927845,14.52583904633395,5.0990195135927845,2.23606797749979,5.385164807134504,4.123105625617661,8.774964387392123,12.884098726725126,9.055385138137417,15.84297951775486,17.378147196982766
West Ham_19_20,35.86084215408221,38.82009788756334,31.304951684997057,13.92838827718412,12.328828005937952,14.52583904633395,12.409673645990857,16.0312195418814,12.083045973594572,5.830951894845301,12.449899597988733,6.48074069840786,4.58257569495584,2.23606797749979,4.123105625617661,5.385164807134504,9.695359714832659,8.602325267042627,12.767145334803704,15.427248620541512
Everton_19_20,36.45545226711637,39.03844259188627,31.796226191169293,15.132745950421556,13.379088160259652,15.0996688705415,12.84523257866513,17.60681686165901,13.601470508735444,6.4031242374328485,11.489125293076057,6.708203932499369,5.477225575051661,1.4142135623730951,5.0990195135927845,4.69041575982343,8.06225774829855,8.306623862918075,11.489125293076057,15.264337522473747
Aston Villa_19_20,37.49666651850535,39.230090491866065,32.61901286060018,18.05547008526779,16.1245154965971,16.583123951777,14.491376746189438,20.904544960366874,16.792855623746664,8.602325267042627,10.344080432788601,7.874007874011811,8.06225774829855,4.58257569495584,8.306623862918075,6.4031242374328485,5.477225575051661,8.602325267042627,9.9498743710662,16.30950643030009
Southampton_19_20,43.46262762420146,45.32107677449864,38.742741255621034,22.293496809607955,20.42057785666214,22.22611077089287,19.261360284258224,24.289915602982237,20.71231517720798,13.96424004376894,14.212670403551895,14.317821063276353,13.341664064126334,8.602325267042627,10.392304845413264,4.242640687119285,4.58257569495584,10.04987562112089,5.0990195135927845,11.357816691600547
Norwich City_19_20,44.73253849269008,46.561786907291264,39.93745109543172,23.769728648009426,21.97726097583591,23.49468024894146,20.904544960366874,24.698178070456937,21.18962010041709,15.0,15.748015748023622,14.866068747318506,13.92838827718412,9.695359714832659,10.488088481701515,5.0990195135927845,4.123105625617661,8.306623862918075,2.8284271247461903,10.246950765959598
Watford_19_20,50.1398045468867,53.319789947073126,45.65084884205331,27.459060435491963,26.38181191654584,29.03446228191595,27.09243436828813,23.769728648009426,21.6794833886788,20.346989949375804,24.71841418861655,20.248456731316587,18.138357147217054,15.905973720586866,12.206555615733702,10.63014581273465,13.92838827718412,8.831760866327848,10.344080432788601,2.449489742783178
Manchester Utd_20_21,16.911534525287763,18.24828759089466,13.038404810405298,14.0,13.19090595827292,10.44030650891055,10.677078252031311,26.1725046566048,23.280893453645632,17.832554500127006,17.11724276862369,18.867962264113206,20.615528128088304,21.97726097583591,26.248809496813376,27.440845468024488,28.178005607210743,30.95157508108432,33.18132004607411,38.1051177665153
Manchester City_20_21,13.152946437965905,19.6468827043885,10.246950765959598,11.090536506409418,12.36931687685298,10.677078252031311,14.035668847618199,19.44222209522358,18.138357147217054,18.681541692269406,23.874672772626646,19.261360284258224,20.248456731316587,24.0,25.729360660537214,29.427877939124322,31.89043743820395,30.675723300355934,36.359317925395686,38.82009788756334
Liverpool_20_21,14.730919862656235,15.297058540778355,10.04987562112089,15.329709716755891,14.594519519326424,10.295630140987,11.874342087037917,26.570660511172846,23.600847442411894,18.24828759089466,17.72004514666935,18.627936010197157,20.83266665599966,22.715633383201094,26.870057685088806,28.460498941515414,28.653097563788805,31.0,33.85262175962151,39.230090491866065
Leicester City_20_21,17.4928556845359,20.42057785666214,13.038404810405298,9.273618495495704,8.602325267042627,5.0,6.928203230275509,20.904544960366874,17.944358444926362,13.416407864998739,15.652475842498529,14.212670403551895,15.905973720586866,18.24828759089466,21.79449471770337,23.93741840717165,25.25866188063018,26.49528259898354,30.14962686336267,34.38022687534217
Everton_20_21,19.209372712298546,22.978250586152114,15.066519173319364,6.4031242374328485,5.916079783099616,4.0,5.744562646538029,18.384776310850235,15.524174696260024,11.874342087037917,15.748015748023622,13.0,14.212670403551895,16.792855623746664,19.849433241279208,22.315913604421397,24.351591323771842,24.919871588754223,28.982753492378876,32.449961479175904
Tottenham_20_21,16.431676725154983,20.808652046684813,12.083045973594572,8.94427190999916,9.273618495495704,5.744562646538029,9.695359714832659,18.138357147217054,15.684387141358123,13.92838827718412,18.788294228055936,14.142135623730951,15.652475842498529,19.261360284258224,21.563858652847824,24.919871588754223,26.720778431774775,26.038433132583073,31.38470965295043,34.75629439396553
Aston Villa_20_21,17.4928556845359,20.85665361461421,12.806248474865697,9.273618495495704,8.94427190999916,4.358898943540674,8.12403840463596,19.1049731745428,16.186414056238647,12.727922061357855,16.583123951777,12.884098726725126,14.730919862656235,17.916472867168917,20.808652046684813,23.68543856465402,25.019992006393608,25.099800796022265,29.8496231131986,33.85262175962151
Southampton_20_21,20.97617696340303,25.317977802344327,16.792855623746664,4.242640687119285,4.242640687119285,3.0,6.164414002968976,14.798648586948742,11.832159566199232,9.695359714832659,16.15549442140351,10.488088481701515,11.445523142259598,15.0,17.11724276862369,20.46948949045872,22.978250586152114,22.090722034374522,27.367864366808018,30.166206257996713
Chelsea_20_21,20.808652046684813,22.715633383201094,15.84297951775486,10.816653826391969,9.539392014169456,4.47213595499958,6.708203932499369,20.346989949375804,16.76305461424021,10.63014581273465,12.806248474865697,10.44030650891055,12.884098726725126,15.297058540778355,19.026297590440446,21.118712081942874,21.563858652847824,22.737634001804146,26.60826939130014,31.63858403911275
West Ham_20_21,25.0,28.91366458960192,20.663978319771825,4.58257569495584,3.3166247903554,4.47213595499958,5.385164807134504,13.19090595827292,9.433981132056603,5.744562646538029,14.0,6.708203932499369,7.3484692283495345,11.045361017187261,13.038404810405298,16.431676725154983,19.209372712298546,18.027756377319946,23.40939982143925,26.095976701399778
Arsenal_20_21,28.705400188814647,33.301651610693426,24.61706725018234,7.3484692283495345,7.3484692283495345,9.643650760992955,10.488088481701515,8.660254037844387,4.47213595499958,6.782329983125268,17.233687939614086,7.0710678118654755,5.916079783099616,10.816653826391969,10.04987562112089,15.066519173319364,18.973665961010276,14.966629547095765,22.293496809607955,23.194827009486403
Leeds United_20_21,31.622776601683793,31.827660925679098,26.795522013948524,16.792855623746664,14.352700094407323,13.152946437965905,9.899494936611665,25.514701644346147,21.2602916254693,10.677078252031311,1.0,11.224972160321824,13.076696830622021,10.63014581273465,16.76305461424021,14.798648586948742,12.96148139681572,19.390719429665317,18.138357147217054,25.573423705088842
Wolves_20_21,32.71085446759225,36.6742416417845,28.460498941515414,9.797958971132712,8.831760866327848,12.041594578792296,10.862780491200215,11.357816691600547,7.3484692283495345,5.0990195135927845,15.0,6.324555320336759,3.605551275463989,6.557438524302,5.744562646538029,10.04987562112089,14.7648230602334,11.575836902790225,17.69180601295413,18.547236990991408
Crystal Palace_20_21,32.93933818400121,35.4400902933387,28.337254630609507,12.041594578792296,9.9498743710662,11.661903789690601,8.774964387392123,17.60681686165901,13.45362404707371,4.123105625617661,8.94427190999916,5.744562646538029,5.477225575051661,3.1622776601683795,8.366600265340756,8.366600265340756,10.816653826391969,12.68857754044952,14.966629547095765,19.1049731745428
Newcastle Utd_20_21,35.94440151122286,39.20459156782532,31.464265445104548,13.638181696985855,12.24744871391589,14.730919862656235,12.884098726725126,14.798648586948742,10.954451150103322,6.164414002968976,13.74772708486752,6.782329983125268,4.358898943540674,3.605551275463989,3.0,5.916079783099616,10.770329614269007,8.246211251235321,13.45362404707371,15.165750888103101
Burnley_20_21,41.892720131306824,46.66904755831214,37.960505792204614,19.209372712298546,19.1049731745428,22.494443758403985,21.840329667841555,12.0,11.090536506409418,15.524174696260024,24.454038521274967,15.652475842498529,12.806248474865697,14.212670403551895,8.12403840463596,12.806248474865697,18.627936010197157,9.9498743710662,18.49324200890693,13.45362404707371
Brighton_20_21,38.09199390948182,40.3732584763727,33.301651610693426,17.916472867168917,16.278820596099706,17.146428199482248,15.524174696260024,18.973665961010276,15.066519173319364,8.774964387392123,13.038404810405298,7.810249675906654,7.211102550927978,5.0990195135927845,6.164414002968976,6.0,7.14142842854285,5.916079783099616,10.295630140987,14.866068747318506
Fulham_20_21,42.1070065428546,45.65084884205331,37.66961640367472,20.322401432901575,19.467922333931785,21.633307652783937,20.615528128088304,16.30950643030009,13.74772708486752,13.45362404707371,20.493901531919196,12.84523257866513,10.677078252031311,10.677078252031311,5.477225575051661,8.602325267042627,12.84523257866513,3.0,12.806248474865697,11.0
West Brom_20_21,53.19774431308154,55.39855593785816,48.518037882832814,31.080540535840107,29.563490998188964,31.827660925679098,29.189039038652847,29.748949561287034,27.09243436828813,23.15167380558045,24.351591323771842,23.194827009486403,21.656407827707714,17.916472867168917,16.583123951777,12.206555615733702,12.727922061357855,13.341664064126334,7.54983443527075,6.164414002968976
Sheffield Utd_20_21,54.26785420486054,57.445626465380286,49.749371855331,32.57299494980466,31.670175244226233,33.76388603226827,32.449961479175904,27.09243436828813,25.475478405713993,25.317977802344327,30.0,24.596747752497688,22.759613353482084,21.400934559032695,17.26267650163207,16.911534525287763,18.788294228055936,12.206555615733702,15.0996688705415,9.433981132056603
