Team,Chelsea_21_22,Manchester City_21_22,West Ham_21_22,Liverpool_21_22,Arsenal_21_22,Manchester Utd_21_22,Brighton_21_22,Wolves_21_22,Tottenham_21_22,Crystal Palace_21_22,Everton_21_22,Leicester City_21_22,Southampton_21_22,Brentford_21_22,Leeds United_21_22,Aston Villa_21_22,Watford_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Everton_19_20,25.495097567963924,19.6468827043885,17.435595774162696,23.600847442411894,10.04987562112089,10.0,7.874007874011811,7.0710678118654755,5.477225575051661,6.4031242374328485,6.48074069840786,6.48074069840786,5.916079783099616,3.7416573867739413,1.0,4.358898943540674,2.449489742783178,3.0,9.273618495495704,12.36931687685298
Southampton_19_20,33.793490497431605,28.460498941515414,24.289915602982237,29.88310559496787,18.681541692269406,16.186414056238647,17.60681686165901,17.029386365926403,13.638181696985855,15.588457268119896,14.352700094407323,12.884098726725126,16.15549442140351,13.92838827718412,9.539392014169456,8.306623862918075,8.48528137423857,10.04987562112089,4.69041575982343,5.916079783099616
Norwich City_19_20,33.18132004607411,27.874719729532707,23.853720883753127,29.154759474226502,18.49324200890693,15.652475842498529,17.233687939614086,16.64331697709324,13.601470508735444,14.966629547095765,13.74772708486752,12.36931687685298,15.684387141358123,13.152946437965905,8.94427190999916,7.3484692283495345,7.681145747868608,9.055385138137417,3.0,6.324555320336759
Watford_19_20,35.25620512760839,29.478805945967352,26.70205984563738,32.526911934581186,19.339079605813716,18.681541692269406,17.349351572897472,16.34013463836819,13.379088160259652,16.186414056238647,15.7797338380595,15.0,14.7648230602334,13.379088160259652,9.273618495495704,9.899494936611665,8.774964387392123,8.366600265340756,6.082762530298219,3.1622776601683795
Tottenham_20_21,6.708203932499369,3.3166247903554,4.123105625617661,8.48528137423857,11.489125293076057,11.357816691600547,13.379088160259652,14.730919862656235,17.578395831246947,13.038404810405298,13.379088160259652,14.52583904633395,16.673332000533065,16.401219466856727,19.849433241279208,19.949937343260004,20.42057785666214,21.540659228538015,26.589471600616662,31.20897306865447
Liverpool_20_21,13.19090595827292,11.74734012447073,5.0990195135927845,8.06225774829855,14.177446878757825,9.899494936611665,16.431676725154983,17.72004514666935,18.81488772222678,14.52583904633395,13.490737563232042,13.490737563232042,19.519221295943137,17.944358444926362,19.87460691435179,18.681541692269406,19.8997487421324,21.93171219946131,24.61706725018234,29.715315916207253
Chelsea_20_21,8.306623862918075,5.916079783099616,3.0,6.0,12.328828005937952,9.848857801796104,13.96424004376894,15.264337522473747,17.804493814764857,12.569805089976535,12.449899597988733,13.379088160259652,17.029386365926403,15.905973720586866,19.131126469708992,18.601075237738275,19.4164878389476,20.688160865577203,25.03996805109783,30.23243291566195
Leicester City_20_21,13.490737563232042,9.273618495495704,3.4641016151377544,10.816653826391969,8.306623862918075,4.898979485566356,10.295630140987,11.575836902790225,13.038404810405298,8.54400374531753,7.874007874011811,8.366600265340756,13.379088160259652,12.083045973594572,14.45683229480096,13.96424004376894,14.7648230602334,16.522711641858304,20.445048300260872,25.15949125081825
Southampton_20_21,15.524174696260024,11.445523142259598,5.385164807134504,11.832159566199232,8.94427190999916,3.605551275463989,10.723805294763608,11.874342087037917,12.68857754044952,8.366600265340756,7.14142842854285,7.14142842854285,13.490737563232042,11.704699910719626,13.490737563232042,12.569805089976535,13.601470508735444,15.620499351813308,18.841443681416774,23.706539182259394
Manchester Utd_20_21,16.401219466856727,11.789826122551595,6.4031242374328485,13.564659966250536,7.211102550927978,3.0,9.1104335791443,10.246950765959598,10.816653826391969,7.0710678118654755,5.916079783099616,5.916079783099616,11.916375287812984,10.44030650891055,12.083045973594572,11.575836902790225,12.36931687685298,14.422205101855956,17.97220075561143,22.40535650240808
Aston Villa_20_21,12.884098726725126,8.12403840463596,4.47213595499958,10.63014581273465,8.06225774829855,4.898979485566356,9.273618495495704,10.488088481701515,12.727922061357855,7.280109889280518,7.0710678118654755,8.12403840463596,12.12435565298214,10.677078252031311,13.74772708486752,13.379088160259652,14.071247279470288,15.394804318340652,19.949937343260004,24.919871588754223
Manchester City_20_21,14.071247279470288,8.12403840463596,7.483314773547883,14.317821063276353,4.58257569495584,6.6332495807108,5.477225575051661,6.782329983125268,9.899494936611665,5.385164807134504,6.48074069840786,8.12403840463596,8.660254037844387,8.602325267042627,12.206555615733702,13.076696830622021,13.038404810405298,13.892443989449804,19.748417658131498,23.769728648009426
West Ham_20_21,16.186414056238647,10.770329614269007,7.874007874011811,14.247806848775006,5.916079783099616,3.1622776601683795,6.324555320336759,7.3484692283495345,9.273618495495704,3.605551275463989,3.4641016151377544,4.898979485566356,8.774964387392123,7.0710678118654755,10.04987562112089,10.04987562112089,10.488088481701515,11.789826122551595,16.73320053068151,21.37755832643195
Everton_20_21,18.05547008526779,13.564659966250536,8.366600265340756,13.96424004376894,9.1104335791443,1.4142135623730951,10.0,10.862780491200215,11.224972160321824,6.708203932499369,4.898979485566356,4.47213595499958,12.041594578792296,9.486832980505138,10.816653826391969,9.433981132056603,10.677078252031311,12.767145334803704,15.620499351813308,20.808652046684813
Newcastle Utd_20_21,19.849433241279208,14.142135623730951,11.224972160321824,18.411952639521967,4.358898943540674,5.0990195135927845,4.47213595499958,5.0990195135927845,5.0990195135927845,3.0,2.8284271247461903,3.4641016151377544,6.4031242374328485,5.477225575051661,7.0,8.06225774829855,7.874007874011811,9.539392014169456,14.560219778561036,18.027756377319946
Wolves_20_21,21.400934559032695,15.427248620541512,13.564659966250536,21.0,4.123105625617661,8.246211251235321,3.1622776601683795,3.1622776601683795,2.449489742783178,4.58257569495584,5.477225575051661,6.164414002968976,4.358898943540674,5.477225575051661,6.708203932499369,9.1104335791443,8.12403840463596,9.219544457292887,15.033296378372908,17.349351572897472
Crystal Palace_20_21,18.547236990991408,13.19090595827292,9.695359714832659,16.0312195418814,6.4031242374328485,2.449489742783178,6.48074069840786,7.211102550927978,8.0,3.0,1.4142135623730951,2.449489742783178,8.306623862918075,6.0,8.06225774829855,7.810249675906654,8.366600265340756,10.04987562112089,14.491376746189438,19.1049731745428
Leeds United_20_21,22.825424421026653,17.69180601295413,13.379088160259652,19.235384061671343,9.695359714832659,5.196152422706632,9.433981132056603,9.643650760992955,8.306623862918075,6.164414002968976,4.123105625617661,2.23606797749979,10.0,7.0,6.164414002968976,4.47213595499958,5.744562646538029,8.366600265340756,10.63014581273465,15.427248620541512
Arsenal_20_21,23.62202362203543,17.549928774784245,16.431676725154983,23.043437243605826,7.681145747868608,10.295630140987,4.898979485566356,3.7416573867739413,3.7416573867739413,5.385164807134504,6.6332495807108,7.483314773547883,2.23606797749979,3.1622776601683795,4.58257569495584,7.810249675906654,6.164414002968976,5.916079783099616,12.96148139681572,15.264337522473747
Brighton_20_21,24.413111231467404,19.026297590440446,16.06237840420901,21.18962010041709,11.357816691600547,8.12403840463596,9.695359714832659,9.38083151964686,8.717797887081348,6.4031242374328485,5.477225575051661,5.0990195135927845,8.774964387392123,4.898979485566356,4.123105625617661,2.23606797749979,3.1622776601683795,4.58257569495584,8.366600265340756,13.74772708486752
Burnley_20_21,30.430248109405877,24.413111231467404,22.58317958127243,29.03446228191595,13.96424004376894,15.297058540778355,11.661903789690601,10.488088481701515,7.874007874011811,11.532562594670797,11.832159566199232,11.661903789690601,8.774964387392123,8.602325267042627,5.385164807134504,8.306623862918075,6.164414002968976,5.196152422706632,9.38083151964686,9.0
Fulham_20_21,30.099833886584822,24.535688292770594,21.540659228538015,26.92582403567252,15.394804318340652,13.416407864998739,13.490737563232042,12.727922061357855,10.488088481701515,11.357816691600547,10.677078252031311,9.899494936611665,11.445523142259598,8.831760866327848,5.0,4.358898943540674,3.7416573867739413,4.123105625617661,3.7416573867739413,8.06225774829855
West Brom_20_21,33.49626844888845,27.820855486487112,24.779023386727733,30.479501308256342,17.916472867168917,16.673332000533065,16.06237840420901,15.165750888103101,12.24744871391589,14.52583904633395,13.92838827718412,13.038404810405298,13.74772708486752,11.916375287812984,7.681145747868608,7.810249675906654,6.928203230275509,7.0,4.242640687119285,4.358898943540674
Sheffield Utd_20_21,36.124783736376884,30.28200785945344,28.861739379323623,34.14674215792775,21.213203435596427,21.283796653792763,18.466185312619388,17.233687939614086,15.652475842498529,17.663521732655695,17.916472867168917,17.804493814764857,15.165750888103101,14.177446878757825,11.661903789690601,12.884098726725126,11.445523142259598,9.273618495495704,10.04987562112089,8.94427190999916
