Team,Chelsea_21_22,Liverpool_21_22,Manchester City_21_22,West Ham_21_22,Brighton_21_22,Tottenham_21_22,Everton_21_22,Manchester Utd_21_22,Leicester City_21_22,Arsenal_21_22,Wolves_21_22,Brentford_21_22,Aston Villa_21_22,Watford_21_22,Crystal Palace_21_22,Southampton_21_22,Leeds United_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Manchester City_16_17,7.0,7.681145747868608,5.0,5.0990195135927845,12.083045973594572,12.727922061357855,9.273618495495704,9.38083151964686,9.848857801796104,12.328828005937952,13.038404810405298,12.041594578792296,13.601470508735444,15.0996688705415,15.066519173319364,17.233687939614086,19.026297590440446,21.470910553583888,21.400934559032695,29.0516780926679
Arsenal_16_17,7.483314773547883,8.602325267042627,5.0990195135927845,4.358898943540674,11.180339887498949,11.874342087037917,8.774964387392123,9.0,9.38083151964686,11.532562594670797,12.206555615733702,11.313708498984761,13.114877048604,14.594519519326424,14.491376746189438,16.55294535724685,18.411952639521967,20.8806130178211,21.0,28.442925306655784
Liverpool_16_17,8.774964387392123,8.660254037844387,7.0,5.0990195135927845,12.24744871391589,12.24744871391589,8.366600265340756,8.246211251235321,8.774964387392123,11.832159566199232,13.19090595827292,12.206555615733702,12.84523257866513,14.142135623730951,14.52583904633395,17.0,18.384776310850235,21.0,20.445048300260872,28.142494558940577
Chelsea_16_17,7.810249675906654,8.774964387392123,5.196152422706632,3.7416573867739413,10.770329614269007,11.489125293076057,8.12403840463596,8.366600265340756,8.774964387392123,11.045361017187261,11.661903789690601,10.63014581273465,12.36931687685298,13.92838827718412,13.74772708486752,15.84297951775486,17.72004514666935,20.12461179749811,20.248456731316587,27.820855486487112
Tottenham_16_17,10.488088481701515,14.2828568570857,7.0710678118654755,7.0,7.54983443527075,10.63014581273465,11.357816691600547,12.449899597988733,12.24744871391589,10.723805294763608,8.774964387392123,8.831760866327848,14.212670403551895,15.84297951775486,14.2828568570857,14.491376746189438,17.69180601295413,19.544820285692065,22.02271554554524,27.76688675382964
Everton_16_17,13.19090595827292,15.362291495737216,9.486832980505138,4.123105625617661,4.123105625617661,6.4031242374328485,6.4031242374328485,7.681145747868608,7.3484692283495345,5.916079783099616,4.58257569495584,3.7416573867739413,8.602325267042627,10.344080432788601,8.717797887081348,9.486832980505138,12.36931687685298,14.352700094407323,16.401219466856727,22.693611435820433
Manchester Utd_16_17,15.652475842498529,16.76305461424021,12.206555615733702,4.69041575982343,5.0990195135927845,4.242640687119285,2.8284271247461903,4.242640687119285,3.605551275463989,3.1622776601683795,5.0990195135927845,4.123105625617661,5.0,6.48074069840786,5.744562646538029,7.810249675906654,9.486832980505138,12.041594578792296,12.96148139681572,19.6468827043885
Southampton_16_17,15.811388300841896,18.0,12.083045973594572,6.708203932499369,3.0,5.744562646538029,7.280109889280518,8.660254037844387,8.12403840463596,5.196152422706632,2.23606797749979,1.4142135623730951,7.874007874011811,9.539392014169456,7.211102550927978,7.0710678118654755,10.44030650891055,12.083045973594572,15.0,20.663978319771825
Bournemouth_16_17,17.378147196982766,18.49324200890693,13.856406460551018,6.708203932499369,5.196152422706632,4.358898943540674,4.123105625617661,5.385164807134504,4.69041575982343,3.0,4.358898943540674,3.1622776601683795,3.7416573867739413,5.385164807134504,3.7416573867739413,5.656854249492381,7.54983443527075,9.899494936611665,11.357816691600547,17.916472867168917
Watford_16_17,17.320508075688775,18.05547008526779,13.92838827718412,6.557438524302,6.4031242374328485,5.0,3.0,4.123105625617661,3.4641016151377544,3.605551275463989,5.744562646538029,4.47213595499958,2.8284271247461903,4.58257569495584,3.7416573867739413,6.48074069840786,7.681145747868608,10.198039027185569,10.816653826391969,17.916472867168917
